Id,Target
v_ejaqunqygk_0034,1 239.87 530.07 92.36 38.88 0.2;1 1623.16 525.8 100.56 40.66 1.4
v_ejaqunqygk_0035,1 228.475 530.195 92.83 38.87 0.2;1 1606.35 525.18 99.6 40.66 1.4
v_ejaqunqygk_0036,1 217.075 530.315 93.31 38.87 0.2;1 1589.54 524.57 98.66 40.66 1.4
v_ejaqunqygk_0037,1 205.67 530.435 93.78 38.87 0.2;1 1572.73 523.955 97.7 40.67 1.4
v_ejaqunqygk_0038,1 194.275 530.555 94.25 38.87 0.2;1 1555.925 523.34 96.75 40.66 1.4
v_ejaqunqygk_0039,1 184.19 530.275 94.26 38.87 0.2;1 1540.585 522.66 96.75 40.66 1.4
v_ejaqunqygk_0040,1 174.105 529.995 94.25 38.87 0.2;1 1525.245 521.975 96.75 40.67 1.4
v_ejaqunqygk_0041,1 164.025 529.715 94.25 38.87 0.2;1 1509.9 521.29 96.76 40.66 1.4
v_ejaqunqygk_0042,1 154.025 529.745 94.25 38.87 0.2;1 1495.09 520.67 96.76 40.66 1.4
v_ejaqunqygk_0043,1 144.075 529.935 94.25 38.87 0.2;1 1480.545 520.08 96.75 40.66 1.4
v_ejaqunqygk_0044,1 134.12 530.125 94.26 38.87 0.2;1 1466.005 519.49 96.75 40.66 1.4
v_ejaqunqygk_0045,1 123.115 530.275 94.25 38.87 0.2;1 1450.095 519.07 96.75 40.66 1.4
v_ejaqunqygk_0046,1 110.015 530.37 94.25 38.88 0.2;1 1431.46 518.99 96.76 40.66 1.4
v_ejaqunqygk_0047,1 96.91 530.465 94.26 38.87 0.2;1 1412.825 518.91 96.75 40.66 1.4
v_ejaqunqygk_0048,1 83.805 530.555 94.25 38.87 0.2;1 1394.19 518.83 96.76 40.66 1.4
v_ejaqunqygk_0049,1 74.285 530.495 94.25 38.87 0.2;1 1381.74 518.17 96.76 40.66 1.4
v_ekggzx1t6n_0000,1 576.82 1019.755 87.22 38.65 359.65;1 918.145 861.19 31.41 79.1 0;1 923.465 987.76 37.95 85.88 0;1 969.51 816.485 33.74 78.65 0;1 971.645 1033.235 31.29 81.33 0;1 975.27 915.395 31.5 82.19 0;7 731.225 469.905 80.47 29.73 0;9 925.035 678.57 10.75 34.04 357.8;9 948.66 1044.84 11.6 36.3 0
v_ekggzx1t6n_0001,1 576.905 1019.925 87.23 38.65 359.58;1 918.31 859.605 31.42 79.09 0;1 923.405 985.735 37.95 85.87 0;1 969.48 816.475 33.74 78.65 0;1 971.345 1033.34 31.29 81.32 0;1 975.16 915.215 31.5 82.19 0;7 731.22 469.895 80.46 29.73 0;9 924.565 670.88 10.75 34.04 357.8;9 948.38 1041.93 11.6 36.3 0
v_ekggzx1t6n_0002,1 576.99 1020.095 87.22 38.65 359.51;1 918.475 858.015 31.41 79.09 0;1 923.335 983.71 37.95 85.88 0;1 969.45 816.46 33.74 78.64 0;1 971.045 1033.445 31.29 81.33 0;1 975.04 915.035 31.5 82.19 0;7 731.215 469.885 80.47 29.73 0;9 924.095 663.19 10.75 34.04 357.8;9 948.09 1039.01 11.6 36.3 0
v_ekggzx1t6n_0003,1 577.075 1020.27 87.23 38.64 359.44;1 918.64 856.43 31.42 79.1 0;1 923.275 981.685 37.95 85.87 0;1 969.42 816.45 33.74 78.64 0;1 970.735 1033.55 31.29 81.32 0;1 974.93 914.855 31.5 82.19 0;7 731.205 469.865 80.47 29.73 0;9 923.62 655.5 10.76 34.04 357.8;9 947.81 1036.1 11.6 36.3 0
v_ekggzx1t6n_0004,1 577.16 1020.445 87.22 38.65 359.37;1 918.805 854.84 31.41 79.1 0;1 923.21 979.665 37.94 85.87 0;1 969.39 816.44 33.74 78.64 0;1 970.435 1033.65 31.29 81.32 0;1 974.82 914.675 31.5 82.19 0;7 731.205 469.855 80.47 29.73 0;9 923.15 647.815 10.76 34.05 357.8;9 947.53 1033.19 11.6 36.3 0
v_ekggzx1t6n_0005,1 577.25 1020.615 87.22 38.65 359.3;1 918.975 853.255 31.41 79.09 0;1 923.145 977.64 37.95 85.88 0;1 969.36 816.425 33.74 78.65 0;1 970.135 1033.755 31.29 81.33 0;1 974.7 914.495 31.5 82.19 0;7 731.195 469.845 80.47 29.73 0;9 922.675 640.13 10.75 34.04 357.8;9 947.24 1030.27 11.6 36.3 0
v_ekggzx1t6n_0006,1 576.82 1020.335 87.22 38.65 359.3;1 919.14 851.665 31.42 79.09 0;1 923.08 975.615 37.94 85.87 0;1 969.33 816.415 33.74 78.65 0;1 969.825 1033.86 31.29 81.32 0;1 974.59 914.315 31.5 82.19 0;7 731.19 469.825 80.46 29.73 0;9 922.205 632.44 10.75 34.04 357.8;9 946.96 1027.36 11.6 36.3 0
v_ekggzx1t6n_0007,1 576.395 1020.055 87.23 38.65 359.3;1 919.305 850.08 31.41 79.1 0;1 923.015 973.59 37.95 85.88 0;1 969.3 816.405 33.74 78.65 0;1 969.525 1033.96 31.29 81.32 0;1 974.47 914.135 31.5 82.19 0;7 731.185 469.815 80.47 29.73 0;9 921.27 624.16 10.76 34.04 357.8;9 946.68 1024.45 11.6 36.3 0
v_ekggzx1t6n_0008,1 575.965 1019.775 87.23 38.65 359.3;1 919.28 846.555 31.42 79.09 0;1 922.955 971.565 37.95 85.87 0;1 969.34 816.145 33.74 78.65 0;1 969.225 1034.065 31.29 81.33 0;1 974.36 913.955 31.5 82.19 0;7 731.175 469.805 80.47 29.73 0;9 920.34 615.89 10.76 34.04 357.8;9 946.39 1021.53 11.6 36.3 0
v_ekggzx1t6n_0009,1 575.54 1019.495 87.22 38.65 359.3;1 919.25 843.035 31.42 79.09 0;1 922.815 969.415 37.95 85.87 0;1 969.39 815.885 33.74 78.65 0;1 968.92 1034.17 31.28 81.32 0;1 974.25 913.775 31.5 82.19 0;7 731.17 469.79 80.46 29.74 0;9 919.405 607.62 10.75 34.04 357.8;9 946.68 1016.86 11.6 36.3 0
v_ekggzx1t6n_0010,1 575.11 1019.22 87.22 38.64 359.3;1 919.225 839.51 31.41 79.1 0;1 922.68 967.27 37.94 85.88 0;1 969.44 815.62 33.74 78.64 0;1 968.615 1034.27 31.29 81.32 0;1 974.13 913.595 31.5 82.19 0;7 731.165 469.775 80.47 29.73 0;9 918.475 599.34 10.75 34.04 357.8;9 946.97 1012.18 11.6 36.3 0
v_ekggzx1t6n_0011,1 574.685 1018.945 87.23 38.65 359.3;1 919.2 835.99 31.42 79.1 0;1 922.545 965.12 37.95 85.88 0;1 969.48 815.36 33.74 78.64 0;1 968.315 1034.375 31.29 81.33 0;1 974.02 913.415 31.5 82.19 0;7 731.16 469.765 80.46 29.73 0;9 917.54 591.07 10.76 34.04 357.8;9 947.26 1007.51 11.6 36.3 0
v_ekggzx1t6n_0012,1 574.26 1018.665 87.22 38.65 359.3;1 922.405 962.97 37.95 85.88 0;1 919.175 832.465 31.41 79.09 0;1 968.01 1034.48 31.28 81.32 0;1 969.53 815.095 33.74 78.65 0;1 973.9 913.24 31.5 82.18 0;7 731.155 469.75 80.47 29.74 0;9 916.605 582.8 10.75 34.04 357.8;9 947.55 1002.83 11.6 36.3 0
v_ekggzx1t6n_0013,1 573.83 1018.385 87.22 38.65 359.3;1 922.27 960.825 37.94 85.87 0;1 919.145 828.945 31.41 79.09 0;1 967.705 1034.585 31.29 81.33 0;1 969.58 814.835 33.74 78.65 0;1 973.79 913.06 31.5 82.18 0;7 731.145 469.735 80.47 29.73 0;9 915.675 574.52 10.75 34.04 357.8;9 947.83 998.16 11.6 36.3 0
v_ekggzx1t6n_0014,1 573.4 1018.105 87.22 38.65 359.3;1 922.135 958.675 37.95 85.87 0;1 919.12 825.42 31.42 79.1 0;1 967.405 1034.69 31.29 81.32 0;1 969.62 814.575 33.74 78.65 0;1 973.68 912.88 31.5 82.18 0;7 731.14 469.725 80.46 29.73 0;9 914.74 566.25 10.76 34.04 357.8;9 948.12 993.48 11.6 36.3 0
v_ekggzx1t6n_0015,1 572.975 1017.825 87.23 38.65 359.3;1 922 956.525 37.94 85.87 0;1 919.095 821.895 31.41 79.09 0;1 967.105 1034.79 31.29 81.32 0;1 969.67 814.315 33.74 78.65 0;1 973.56 912.7 31.5 82.18 0;7 731.135 469.71 80.47 29.74 0;9 913.805 557.98 10.75 34.04 357.8;9 948.41 988.81 11.6 36.3 0
v_ekggzx1t6n_0016,1 572.55 1017.545 87.22 38.65 359.3;1 921.455 953.23 37.95 85.88 0;1 919.065 818.375 31.41 79.09 0;1 966.795 1034.895 31.29 81.33 0;1 969.72 814.055 33.74 78.65 0;1 973.45 912.52 31.5 82.18 0;7 731.13 469.695 80.46 29.73 0;9 912.875 549.7 10.75 34.04 357.8;9 948.065 982.05 11.45 36.3 0
v_ekggzx1t6n_0017,1 572.12 1017.265 87.22 38.65 359.3;1 920.915 949.935 37.95 85.87 0;1 918.815 814.025 31.41 79.09 0;1 966.495 1035 31.29 81.32 0;1 969.76 813.79 33.74 78.64 0;1 973.33 912.34 31.5 82.18 0;7 731.125 469.685 80.47 29.73 0;9 911.455 540.35 10.75 34.04 357.43;9 947.72 975.29 11.3 36.3 0
v_ekggzx1t6n_0018,1 571.69 1016.99 87.22 38.64 359.3;1 920.375 946.64 37.95 85.88 0;1 918.565 809.675 31.41 79.09 0;1 966.195 1035.1 31.29 81.32 0;1 969.36 812.165 33.74 78.65 0;1 973.22 912.16 31.5 82.18 0;7 731.115 469.675 80.47 29.73 0;9 910.045 530.99 10.75 34.04 357.06;9 947.375 968.53 11.15 36.3 0
v_ekggzx1t6n_0019,1 571.265 1016.715 87.23 38.65 359.3;1 919.835 943.345 37.95 85.87 0;1 918.31 805.325 31.42 79.09 0;1 965.885 1035.205 31.29 81.33 0;1 968.95 810.545 33.74 78.65 0;1 972.94 911.205 31.5 82.19 0;7 731.11 469.655 80.46 29.73 0;9 908.625 521.63 10.75 34.04 356.69;9 947.03 961.77 11 36.3 0
v_ekggzx1t6n_0020,1 570.84 1016.435 87.22 38.65 359.3;1 919.295 940.055 37.95 85.87 0;1 918.06 800.975 31.42 79.09 0;1 965.585 1035.31 31.29 81.32 0;1 968.54 808.92 33.74 78.64 0;1 972.67 910.245 31.5 82.19 0;7 731.105 469.645 80.47 29.73 0;9 907.215 512.28 10.75 34.04 356.32;9 946.675 955.01 10.85 36.3 0
v_ekggzx1t6n_0021,1 570.41 1016.155 87.22 38.65 359.3;1 918.755 936.76 37.95 85.88 0;1 917.805 796.63 31.41 79.1 0;1 965.285 1035.41 31.29 81.32 0;1 968.135 807.295 33.75 78.65 0;1 972.39 909.29 31.5 82.18 0;7 731.095 469.635 80.47 29.73 0;9 905.795 502.92 10.75 34.04 355.95;9 946.33 948.25 10.7 36.3 0
v_ekggzx1t6n_0022,1 569.98 1015.875 87.22 38.65 359.3;1 918.215 933.465 37.95 85.87 0;1 917.555 792.28 31.41 79.1 0;1 964.98 1035.52 31.28 81.32 0;1 967.73 805.675 33.74 78.65 0;1 972.11 908.335 31.5 82.19 0;7 731.095 469.62 80.47 29.74 0;9 904.38 493.56 10.76 34.04 355.58;9 945.985 941.5 10.55 36.3 0
v_ekggzx1t6n_0023,1 569.555 1015.595 87.23 38.65 359.3;1 917.675 930.17 37.95 85.88 0;1 917.305 787.93 31.41 79.1 0;1 964.675 1035.62 31.29 81.32 0;1 967.32 804.055 33.74 78.65 0;1 971.83 907.375 31.5 82.19 0;7 731.085 469.605 80.47 29.73 0;9 902.965 484.21 10.75 34.04 355.21;9 945.64 934.74 10.4 36.3 0
v_ekggzx1t6n_0024,1 569.13 1015.315 87.22 38.65 359.3;1 917.135 926.875 37.95 85.87 0;1 917.05 783.58 31.42 79.1 0;1 964.375 1035.725 31.29 81.33 0;1 966.915 802.43 33.75 78.64 0;1 971.56 906.42 31.5 82.18 0;7 731.08 469.595 80.46 29.73 0;9 901.55 474.85 10.76 34.04 354.84;9 932.265 1060.255 11.47 39.49 0;9 945.295 927.98 10.25 36.3 0
v_ekggzx1t6n_0025,1 568.7 1015.035 87.22 38.65 359.3;1 916.595 923.58 37.95 85.88 0;1 916.8 779.235 31.42 79.09 0;1 964.07 1035.83 31.28 81.32 0;1 966.51 800.805 33.74 78.65 0;1 971.28 905.465 31.5 82.19 0;7 731.075 469.58 80.47 29.74 0;9 900.135 465.49 10.75 34.04 354.47;9 932.415 1054.795 11.47 39.49 0;9 944.95 921.22 10.1 36.3 0
v_ekggzx1t6n_0026,1 568.71 1014.995 87.22 38.65 359.3;1 916.22 918.405 37.94 85.87 0;1 916.545 774.885 31.41 79.09 0;1 964.07 1035.66 31.28 81.32 0;1 966.1 799.185 33.74 78.65 0;1 971 904.505 31.5 82.19 0;7 731.065 469.565 80.47 29.73 0;9 898.72 456.14 10.76 34.04 354.1;9 932.555 1049.34 11.47 39.48 0;9 944.64 914.46 11.6 36.3 0
v_ekggzx1t6n_0027,1 568.72 1014.955 87.22 38.65 359.3;1 915.97 912.91 37.94 85.88 0;1 916.295 770.535 31.41 79.09 0;1 964.07 1035.495 31.28 81.33 0;1 965.78 796.775 33.74 78.65 359.69;1 970.79 902.515 31.5 82.19 0;7 731.065 469.555 80.47 29.73 0;9 895.64 448.02 10.76 34.04 352.72;9 932.705 1043.885 11.47 39.49 0;9 944.17 907.26 11.6 36.3 0
v_ekggzx1t6n_0028,1 568.73 1014.905 87.22 38.65 359.3;1 915.72 907.415 37.94 85.87 0;1 916.425 763.825 31.41 79.09 0;1 964.07 1035.33 31.28 81.32 0;1 965.46 794.365 33.74 78.65 359.38;1 970.59 900.515 31.5 82.19 0;7 731.055 469.54 80.47 29.74 0;9 892.555 439.91 10.75 34.04 351.34;9 932.855 1038.425 11.47 39.49 0;9 943.69 900.07 11.6 36.3 0
v_ekggzx1t6n_0029,1 568.735 1014.865 87.23 38.65 359.3;1 915.47 901.915 37.94 85.87 0;1 916.555 757.12 31.41 79.1 0;1 965.14 791.955 33.74 78.65 359.07;1 964.07 1035.165 31.28 81.33 0;1 970.38 898.525 31.5 82.19 0;7 731.05 469.525 80.46 29.73 0;9 889.475 431.8 10.75 34.04 349.96;9 933.005 1032.965 11.47 39.49 0;9 943.57 893.08 11.6 36.3 0
v_ekggzx1t6n_0030,1 568.745 1014.825 87.23 38.65 359.3;1 915.22 896.42 37.94 85.88 0;1 916.685 750.415 31.41 79.09 0;1 964.82 789.545 33.74 78.65 358.76;1 964.07 1035 31.28 81.32 0;1 970.17 896.525 31.5 82.19 0;7 731.045 469.515 80.47 29.73 0;9 886.395 423.69 10.75 34.04 348.58;9 933.155 1027.505 11.47 39.49 0;9 943.45 886.1 11.6 36.3 0
v_ekggzx1t6n_0031,1 568.75 1014.775 87.22 38.65 359.3;1 914.97 890.925 37.94 85.87 0;1 916.81 743.705 31.42 79.09 0;1 964.495 787.14 33.75 78.64 358.45;1 964.07 1034.83 31.28 81.32 0;1 969.97 894.535 31.5 82.19 0;7 731.035 469.505 80.47 29.73 0;9 883.315 415.57 10.75 34.04 347.2;9 933.295 1022.05 11.47 39.48 0;9 943.33 879.12 11.6 36.3 0
v_ekggzx1t6n_0032,1 568.76 1014.735 87.22 38.65 359.3;1 914.72 885.425 37.94 85.87 0;1 916.94 736.995 31.42 79.09 0;1 964.17 784.73 33.74 78.64 358.14;1 964.07 1034.665 31.28 81.33 0;1 969.76 892.54 31.5 82.18 0;7 731.035 469.485 80.47 29.73 0;9 880.235 407.46 10.75 34.04 345.82;9 933.445 1016.595 11.47 39.49 0;9 943.21 872.14 11.6 36.3 0
v_ekggzx1t6n_0033,1 568.77 1014.69 87.22 38.64 359.3;1 914.47 879.93 37.94 85.88 0;1 917.07 730.29 31.42 79.1 0;1 963.85 782.32 33.74 78.64 357.83;1 964.07 1034.5 31.28 81.32 0;1 969.55 890.545 31.5 82.19 0;7 731.025 469.475 80.47 29.73 0;9 877.15 399.35 10.76 34.04 344.44;9 933.595 1011.135 11.47 39.49 0;9 943.09 865.16 11.6 36.3 0
v_ekggzx1t6n_0034,1 568.78 1014.645 87.22 38.65 359.3;1 914.22 874.435 37.94 85.87 0;1 917.2 723.58 31.42 79.1 0;1 963.53 779.915 33.74 78.65 357.52;1 964.07 1034.335 31.28 81.33 0;1 969.35 888.555 31.5 82.19 0;7 731.02 469.465 80.46 29.73 0;9 874.07 391.24 10.76 34.04 343.06;9 933.745 1005.675 11.47 39.49 0;9 942.97 858.18 11.6 36.3 0
v_ekggzx1t6n_0035,1 568.79 1014.605 87.22 38.65 359.3;1 913.97 868.94 37.94 85.88 0;1 917.33 716.875 31.42 79.09 0;1 963.21 777.505 33.74 78.65 357.21;1 964.07 1034.17 31.28 81.32 0;1 969.14 886.555 31.5 82.19 0;7 731.015 469.445 80.47 29.73 0;9 870.985 383.125 10.75 34.05 341.68;9 933.365 999.265 11.47 39.49 359.58;9 942.85 851.19 11.6 36.3 0
v_ekggzx1t6n_0036,1 568.8 1014.56 87.22 38.64 359.3;1 913.72 863.44 37.94 85.88 0;1 917.455 710.165 31.41 79.09 0;1 962.89 775.095 33.74 78.65 356.9;1 964.07 1034 31.28 81.32 0;1 968.94 884.565 31.5 82.19 0;7 731.005 469.435 80.47 29.73 0;9 867.905 375.01 10.75 34.04 340.3;9 932.985 992.865 11.47 39.49 359.16;9 942.73 844.21 11.6 36.3 0
v_ekggzx1t6n_0037,1 568.805 1014.515 87.23 38.65 359.3;1 913.775 858.44 37.95 85.88 0;1 917.585 703.46 31.41 79.1 0;1 962.61 771.205 33.74 78.65 356.9;1 964.07 1033.84 31.28 81.32 0;1 968.81 881.68 31.5 82.18 0;7 731.005 469.425 80.47 29.73 0;9 862.605 368.04 10.75 34.04 337.97;9 932.595 986.455 11.47 39.49 358.74;9 942.61 837.23 11.6 36.3 0
v_ekggzx1t6n_0038,1 568.815 1014.475 87.23 38.65 359.3;1 913.835 853.44 37.95 85.88 0;1 917.565 694.83 31.41 79.1 359.87;1 962.34 767.32 33.74 78.64 356.9;1 964.07 1033.67 31.28 81.32 0;1 968.69 878.795 31.5 82.19 0;7 730.995 469.41 80.47 29.74 0;9 857.3 361.07 10.76 34.04 335.64;9 932.215 980.045 11.47 39.49 358.32;9 942.49 830.25 11.6 36.3 0
v_ekggzx1t6n_0039,1 568.82 1014.425 87.22 38.65 359.3;1 913.885 848.44 37.95 85.88 0;1 917.545 686.205 31.41 79.09 359.74;1 962.06 763.435 33.74 78.65 356.9;1 964.07 1033.505 31.28 81.33 0;1 968.56 875.915 31.5 82.19 0;7 730.99 469.395 80.46 29.73 0;9 852 354.1 10.76 34.04 333.31;9 931.835 973.645 11.47 39.49 357.9;9 942.34 825.38 11.6 36.3 0
v_ekggzx1t6n_0040,1 568.83 1014.385 87.22 38.65 359.3;1 913.945 843.44 37.95 85.88 0;1 917.525 677.575 31.41 79.09 359.61;1 961.78 759.545 33.74 78.65 356.9;1 964.07 1033.34 31.28 81.32 0;1 968.44 873.035 31.5 82.19 0;7 730.985 469.385 80.47 29.73 0;9 846.695 347.13 10.75 34.04 330.98;9 931.455 967.235 11.47 39.49 357.48;9 942.2 820.51 11.6 36.3 0
v_ekggzx1t6n_0041,1 568.84 1014.345 87.22 38.65 359.3;1 914 838.44 37.94 85.88 0;1 917.505 668.95 31.41 79.1 359.48;1 961.51 755.655 33.74 78.65 356.9;1 964.07 1033.175 31.28 81.33 0;1 968.31 870.155 31.5 82.19 0;7 730.975 469.37 80.47 29.74 0;9 841.395 340.16 10.75 34.04 328.65;9 931.075 960.825 11.47 39.49 357.06;9 942.06 815.64 11.6 36.3 0
v_ekggzx1t6n_0042,1 568.85 1014.295 87.22 38.65 359.3;1 914.055 833.44 37.95 85.88 0;1 917.485 660.325 31.41 79.09 359.35;1 961.23 751.77 33.74 78.64 356.9;1 964.07 1033.01 31.28 81.32 0;1 968.19 867.27 31.5 82.18 0;7 730.975 469.355 80.47 29.73 0;9 836.09 333.19 10.76 34.04 326.32;9 930.695 954.425 11.47 39.49 356.64;9 941.91 810.77 11.6 36.3 0
v_ekggzx1t6n_0043,1 568.86 1014.255 87.22 38.65 359.3;1 914.11 828.44 37.94 85.88 0;1 917.465 651.695 31.41 79.09 359.22;1 960.95 747.885 33.74 78.65 356.9;1 964.07 1032.84 31.28 81.32 0;1 968.06 864.385 31.5 82.19 0;7 730.965 469.345 80.47 29.73 0;9 830.79 326.22 10.76 34.04 323.99;9 930.315 948.015 11.47 39.49 356.22;9 941.77 805.9 11.6 36.3 0
v_ekggzx1t6n_0044,1 568.87 1014.215 87.22 38.65 359.3;1 914.165 823.44 37.95 85.88 0;1 917.445 643.07 31.41 79.1 359.09;1 960.68 743.995 33.74 78.65 356.9;1 964.07 1032.675 31.28 81.33 0;1 967.94 861.505 31.5 82.19 0;7 730.96 469.33 80.46 29.74 0;9 825.485 319.25 10.75 34.04 321.66;9 929.935 941.605 11.47 39.49 355.8;9 941.62 801.03 11.6 36.3 0
v_ekggzx1t6n_0045,1 568.875 1014.165 87.23 38.65 359.3;1 913.575 820.775 37.95 85.87 0;1 917.425 634.44 31.41 79.1 358.96;1 960.4 740.105 33.74 78.65 356.9;1 964.07 1032.51 31.28 81.32 0;1 967.82 858.625 31.5 82.19 0;7 730.955 469.315 80.47 29.73 0;9 820.185 312.28 10.75 34.04 319.33;9 929.525 935.54 11.47 39.48 355.89;9 941.48 796.16 11.6 36.3 0
v_ekggzx1t6n_0046,1 568.885 1014.125 87.23 38.65 359.3;1 912.98 818.105 37.94 85.87 0;1 917.405 625.815 31.41 79.09 358.83;1 960.12 736.22 33.74 78.64 356.9;1 964.07 1032.345 31.28 81.33 0;1 967.69 855.74 31.5 82.18 0;7 730.945 469.305 80.47 29.73 0;9 814.88 305.31 10.76 34.04 317;9 929.115 929.475 11.47 39.49 355.98;9 941.34 791.29 11.6 36.3 0
v_ekggzx1t6n_0047,1 568.89 1014.08 87.22 38.64 359.3;1 913.095 816.325 37.71 85.65 0;1 917.385 617.185 31.41 79.09 358.7;1 959.5 730.61 33.74 78.64 356.7;1 964.07 1032.18 31.28 81.32 0;1 967.72 852.265 31.5 82.19 0;7 730.94 469.295 80.46 29.73 0;9 809.445 298.275 10.75 33.93 318.01;9 928.705 923.405 11.47 39.49 356.07;9 941.19 786.42 11.6 36.3 0
v_ekggzx1t6n_0048,1 568.9 1014.035 87.22 38.65 359.3;1 913.205 814.54 37.49 85.42 0;1 916.65 608.25 31.42 79.1 358.23;1 958.87 725 33.74 78.64 356.5;1 964.07 1032.01 31.28 81.32 0;1 967.74 848.785 31.5 82.19 0;7 730.935 469.275 80.47 29.73 0;9 804.015 291.245 10.75 33.83 319.02;9 928.305 917.335 11.47 39.49 356.16;9 941.05 781.54 11.6 36.3 0
v_ekggzx1t6n_0049,1 568.91 1013.995 87.22 38.65 359.3;1 913.32 812.765 37.26 85.19 0;1 915.915 599.315 31.41 79.09 357.76;1 958.24 719.395 33.74 78.65 356.3;1 964.07 1031.845 31.28 81.33 0;1 967.76 845.305 31.5 82.19 0;7 730.93 469.265 80.46 29.73 0;9 798.585 284.215 10.75 33.73 320.03;9 927.895 911.265 11.47 39.49 356.25;9 940.9 776.48 11.6 36.3 0
v_en1337d17s_0000,1 311.21 573.11 29.7 86.74 88.7;1 500.105 576.25 71.91 28.66 359.2;1 559.24 515.63 35.6 88.62 89.4;1 744.59 516.88 38.2 86 84.7689;1 781.915 573.395 83.87 34.41 354;1 964.67 185.25 35.94 92.8 0;1 967.735 347.695 31.29 83.61 0
v_en1337d17s_0001,1 301.06 572.87 29.7 86.74 88.7;1 491.135 576.19 71.91 28.66 359.2;1 559.25 515.595 35.6 88.63 89.4;1 744.57 516.84 38.2 86 84.7705;1 771.595 574.095 83.87 34.41 354;1 964.425 190.63 35.93 92.8 0;1 967.565 351.585 31.29 83.61 0
v_en1337d17s_0002,1 290.9 572.62 29.7 86.74 88.7;1 482.165 576.13 71.91 28.66 359.2;1 559.265 515.56 35.61 88.62 89.4;1 761.275 574.785 83.87 34.41 354;1 744.54 516.8 38.2 86 84.7721;1 964.18 196.02 35.94 92.8 0;1 967.405 355.475 31.29 83.61 0
v_en1337d17s_0003,1 280.75 572.38 29.7 86.74 88.7;1 473.2 576.07 71.92 28.66 359.2;1 559.275 515.525 35.61 88.63 89.4;1 750.955 575.485 83.87 34.41 354;1 744.51 516.76 38.2 86 84.7738;1 963.935 201.4 35.93 92.8 0;1 967.24 359.365 31.28 83.61 0
v_en1337d17s_0004,1 268.91 572.32 29.7 86.74 88.7;1 464.39 575.94 71.92 28.66 359.2;1 559.285 515.49 35.61 88.62 89.4;1 739.135 575.525 83.87 34.41 354.285;1 744.48 516.715 38.2 86.01 84.7754;1 963.89 205.69 35.94 92.8 0;1 967.285 365.025 31.29 83.41 0;1 983.21 4.765 32.1 9.53 0
v_en1337d17s_0005,1 257.07 572.26 29.7 86.74 88.7;1 455.585 575.81 71.91 28.66 359.2;1 559.3 515.455 35.6 88.63 89.4;1 727.32 575.555 83.88 34.41 354.57;1 744.45 516.67 38.2 86 84.777;1 963.85 209.98 35.94 92.8 0;1 967.325 370.685 31.29 83.19 0;1 983.21 9.4 32.1 18.8 0
v_en1337d17s_0006,1 245.24 572.21 29.7 86.74 88.7;1 446.775 575.68 71.91 28.66 359.2;1 559.315 515.42 35.61 88.62 89.4;1 715.505 575.595 83.87 34.41 354.855;1 744.43 516.63 38.2 86 84.7787;1 963.81 214.27 35.94 92.8 0;1 967.375 376.34 31.29 82.98 0;1 983.21 13.35 32.1 26.7 0
v_en1337d17s_0007,1 233.4 572.15 29.7 86.74 88.7;1 437.97 575.55 71.92 28.66 359.2;1 559.325 515.385 35.61 88.63 89.4;1 703.685 575.635 83.87 34.41 355.14;1 744.4 516.59 38.2 86 84.7803;1 963.765 218.56 35.93 92.8 0;1 967.415 382 31.29 82.76 0;1 983.21 16.25 32.1 32.5 0
v_en1337d17s_0008,1 221.56 572.1 29.7 86.74 88.7;1 429.16 575.42 71.92 28.66 359.2;1 559.335 515.35 35.61 88.62 89.4;1 691.865 575.675 83.87 34.41 355.425;1 744.37 516.55 38.2 86 84.782;1 963.725 222.85 35.93 92.8 0;1 967.465 387.655 31.29 82.55 0;1 983.21 20.65 32.1 41.3 0
v_en1337d17s_0009,1 209.73 572.04 29.7 86.74 88.7;1 420.355 575.29 71.91 28.66 359.2;1 559.35 515.315 35.6 88.63 89.4;1 680.045 575.705 83.87 34.41 355.71;1 744.34 516.5 38.2 86 84.7836;1 963.685 227.14 35.93 92.8 0;1 967.505 393.32 31.29 82.34 0;1 983.21 24.1 32.1 48.2 0
v_en1337d17s_0010,1 197.89 571.99 29.7 86.74 88.7;1 411.545 575.155 71.91 28.65 359.2;1 559.365 515.28 35.61 88.62 89.4;1 668.235 575.745 83.87 34.41 355.995;1 744.32 516.46 38.2 86 84.7852;1 963.64 231.43 35.94 92.8 0;1 967.555 398.975 31.29 82.13 0;1 983.21 27.4 32.1 54.8 0
v_en1337d17s_0011,1 186.06 571.93 29.7 86.74 88.7;1 402.74 575.025 71.92 28.65 359.2;1 559.375 515.245 35.61 88.63 89.4;1 656.415 575.785 83.87 34.41 356.28;1 744.29 516.42 38.2 86 84.7869;1 963.6 235.71 35.94 92.8 0;1 967.595 404.635 31.29 81.91 0;1 983.21 30.75 32.1 61.5 0
v_en1337d17s_0012,1 174.22 571.87 29.7 86.74 88.7;1 393.93 574.895 71.92 28.65 359.2;1 559.385 515.21 35.61 88.62 89.4;1 644.595 575.815 83.87 34.41 356.565;1 744.26 516.38 38.2 86 84.7885;1 963.56 240 35.94 92.8 0;1 967.645 410.29 31.29 81.7 0;1 983.21 35.45 32.1 70.9 0
